350
38 38
5 26 113331
4 15 101098
39 10 206681
25 2 193371
29 6 128075
24 23 134661
31 39 232263
34 29 13043
40 31 157965
30 17 65338
8 13 83108
31 17 176452
6 17 162207
22 6 176386
9 4 11333
31 33 228654
34 39 149490
32 23 62812
12 1 68215
19 16 104635
24 12 101147
32 25 150186
38 23 86116
6 24 175307
37 17 95681
40 5 73518
37 13 21274
39 38 166076
34 16 111423
27 18 70047
16 35 293088
15 20 83900
12 7 55649
27 25 167606
12 29 82248
22 28 184641
39 3 257579
40 13 63402
9 31 135462
34 26 90840
26 21 171632
22 24 136743
18 13 65271
38 10 100759
33 30 90490
21 33 78349
31 19 131510
26 4 62520
37 19 30276
20 36 163452
7 22 182801
18 1 75661
10 37 73447
35 37 229705
13 28 115314
32 35 233713
13 15 116065
14 24 82400
35 28 245170
7 11 239313
21 14 124384
29 38 29629
13 30 43601
8 32 65842
12 9 58241
23 6 134944
11 18 159366
20 16 189791
11 1 143301
24 27 102730
29 25 143861
27 7 144053
14 11 139991
4 5 54444
30 25 129176
23 31 137980
33 11 226519
35 8 253209
8 34 68554
30 9 10606
29 31 119821
5 6 150586
27 6 135299
12 38 92505
22 33 170007
17 36 123329
15 7 120789
17 34 96724
8 31 140275
5 21 66705
34 7 134670
38 18 71309
40 38 67773
18 32 48005
24 30 78438
16 37 117322
21 17 185760
14 23 84573
7 1 123864
29 10 71130
31 14 142126
21 3 214807
35 38 253619
26 17 127131
29 27 68107
1 26 80034
15 37 94791
7 29 137897
18 12 115934
31 6 235033
32 33 116825
34 30 31386
12 6 146843
26 15 53321
40 8 59308
40 26 81594
14 9 14568
20 2 118272
16 24 151493
25 15 115226
35 4 216962
12 20 149040
30 19 6654
29 14 36622
24 4 79165
15 19 107025
3 29 122028
9 37 26324
31 4 138891
18 24 91583
18 3 80348
13 22 116509
14 22 83479
9 26 70060
34 37 15360
33 7 196113
27 3 132815
27 32 64765
5 30 53717
10 25 136570
23 15 99797
13 16 138596
25 7 134851
28 1 125704
33 17 155828
14 25 133138
39 32 142772
37 4 29616
2 9 151476
33 34 121876
20 31 194607
15 27 61941
7 13 149224
13 27 82031
15 14 104333
13 21 164023
19 10 85681
14 5 57679
24 15 83477
18 20 33106
5 1 74297
15 3 113562
40 30 19801
31 18 161501
20 32 81111
40 12 69775
39 28 228170
11 23 174173
12 25 79202
1 2 161450
25 4 129903
23 13 80078
1 30 20580
38 6 144841
1 21 141002
7 26 67468
34 171
22 5 307592
28 12 34061
5 1 205299
25 10 287896
28 6 74862
27 23 201697
26 2 73161
27 30 216477
4 3 255664
1 15 130864
34 23 267755
28 32 174981
12 9 205571
4 31 226300
11 16 306759
28 31 126775
10 4 273587
22 32 306241
34 25 240651
3 5 255978
10 1 154060
30 2 248987
31 29 269455
8 13 40185
12 14 251283
8 34 162371
16 19 301367
9 11 133133
22 12 121648
30 19 157778
31 34 231121
23 9 301438
18 23 228532
24 22 45447
7 4 145242
30 16 208338
3 6 231001
13 6 69501
19 17 316732
29 10 338750
6 9 279323
13 22 125899
27 9 198401
3 14 292987
31 5 176799
27 34 110765
27 21 295456
17 31 194246
3 31 213266
24 1 105815
32 24 260794
1 11 159648
17 26 162993
22 29 233144
16 14 141089
29 3 313599
2 10 444884
19 21 321605
24 7 98582
6 8 109686
12 18 78712
11 12 130034
21 22 273252
16 3 342642
1 25 176776
25 9 328287
11 15 28798
31 13 132136
16 26 117589
20 2 344517
33 6 225902
32 7 231420
22 17 143155
17 32 218447
23 21 292085
32 25 331755
4 29 253491
10 17 313856
5 25 304300
4 14 282040
13 24 80452
16 2 190750
24 11 181789
1 12 54060
32 8 140157
32 26 327324
22 9 302773
2 7 254117
10 34 301609
1 19 199615
11 3 295785
27 25 351416
22 1 151262
28 9 215183
7 19 192382
7 12 46827
1 17 159795
3 27 298546
25 12 147162
24 20 159508
13 33 156409
15 13 105487
11 29 82666
16 1 217227
7 20 130134
34 12 117935
21 3 308882
9 31 318757
14 19 396838
28 26 237395
1 7 76441
8 28 34824
30 32 196816
28 18 88324
16 31 146160
14 15 256635
25 26 323376
10 19 353675
19 24 221756
30 10 195897
12 8 68882
33 29 177362
23 8 218164
29 8 192284
23 5 159129
25 16 343277
23 31 288645
20 4 173220
20 3 175331
8 4 134349
26 10 411457
1 23 203880
23 12 174270
13 14 255534
29 21 306680
20 29 228459
8 18 123148
21 16 339217
5 8 266732
13 25 151413
34 29 70539
30 20 95530
10 20 207753
12 32 209039
33 19 297705
31 11 244413
3 23 96849
7 28 56439
9 4 303986
3 13 161500
26 33 75633
32 1 205705
19 9 351126
11 10 313708
6 23 214233
17 21 281785
31 15 215615
12 3 190197
33 5 77077
23 25 191793
23 19 319821
22 31 236027
27 11 156262
26 1 257397
12 24 76201
22 30 109425
21 30 163827
9 2 55639
1 20 53693
19 12 145555
9 5 254844
31 303
28 9 125746
25 17 191492
22 16 154699
7 21 288496
24 31 30121
15 24 417785
19 7 81040
29 11 68653
31 18 75173
1 22 131184
4 13 111441
8 27 94076
9 20 92833
11 12 112838
21 4 173999
12 4 125912
27 30 96841
22 26 153969
21 15 459228
6 31 212382
4 7 202918
7 28 130640
18 26 115038
18 2 187851
16 21 121058
2 20 139297
8 12 106765
4 20 131924
8 22 65174
25 27 75105
7 13 148670
5 6 175270
17 5 76812
3 29 104970
27 3 161483
23 22 72996
23 21 136973
6 7 159723
1 4 86441
2 8 164714
9 5 98318
10 24 159573
25 22 134800
12 25 112394
26 7 153819
20 19 200209
6 30 129506
11 7 189844
24 3 45071
10 18 140355
15 7 271752
2 13 105843
2 16 169063
5 11 85341
22 6 153876
22 19 152606
3 30 236014
2 1 15787
30 17 151098
22 13 121036
1 5 32528
18 5 143079
12 14 137993
10 1 130998
21 28 216990
23 13 108704
22 21 209969
4 26 93844
24 16 86506
26 13 140409
13 10 87904
27 20 135199
19 30 202378
1 9 65790
23 27 26181
14 20 137571
16 1 156819
19 10 119474
14 17 118759
23 16 107404
7 1 137031
16 5 124291
6 3 188197
9 22 76924
18 1 175607
26 12 82810
19 3 109653
6 24 233268
30 2 122601
17 16 197610
16 3 131577
26 20 169878
28 24 105124
23 6 195806
19 16 145532
4 3 164804
22 24 190273
23 11 38321
10 2 132672
11 16 145725
18 16 18788
6 16 155997
14 16 83595
2 22 146971
6 29 166972
19 9 161354
19 13 67630
10 7 151729
8 18 172397
25 29 124981
12 30 46789
9 14 143758
26 10 145033
14 13 102968
8 1 163040
19 4 166623
10 29 9532
25 9 118159
9 4 131677
7 29 161261
28 17 152370
17 23 121355
23 9 120352
4 31 89612
21 9 217255
31 21 177443
27 26 104689
12 9 5765
17 9 110074
30 28 178300
26 17 187119
30 5 139342
3 9 185799
31 9 143511
1 30 106814
16 7 226572
22 11 111317
27 28 116855
2 25 162945
31 19 127715
2 7 152818
7 17 181315
30 11 159627
3 13 78083
5 10 105102
12 17 104309
12 20 87068
6 12 82717
26 11 148824
3 28 60053
2 5 48315
27 6 169625
19 6 97610
26 16 96250
6 9 88482
22 31 160152
7 9 82771
6 8 189482
28 23 90674
14 5 45440
27 29 56513
10 23 39864
9 10 80488
4 29 60721
20 16 89901
20 30 133857
20 3 195237
28 4 121063
28 1 108086
7 25 183403
25 3 100544
13 25 144568
30 22 117948
4 30 85996
25 10 115449
10 16 121567
26 25 29584
2 17 28547
20 24 176407
4 2 98685
26 24 85057
8 26 177075
28 14 119227
3 18 150365
7 22 148165
30 16 156374
23 24 156759
1 21 151465
6 20 169785
7 12 77006
31 11 93888
15 11 360576
5 26 147757
15 2 383914
20 17 167794
8 15 390150
31 10 140801
27 4 10845
31 25 25352
14 8 96448
8 30 153554
27 14 2372
18 22 173487
12 5 92553
11 8 110227
20 22 113867
29 22 42664
18 15 396085
10 3 114502
14 25 77477
25 19 102363
11 27 64502
17 18 216398
20 28 150609
5 7 169559
22 27 95166
5 23 69249
4 17 127232
25 28 151963
11 6 195555
19 1 157686
16 29 131099
17 1 44284
24 5 173646
9 2 81577
1 20 123510
21 10 176837
14 3 163855
1 25 150701
24 7 235331
30 7 123795
11 9 118603
24 4 119733
19 24 154291
30 29 131044
6 21 277055
13 11 142869
29 15 352587
28 13 18030
18 19 164320
22 10 33132
20 10 80735
1 11 52813
23 20 109018
2 12 75812
8 5 137144
2 11 68600
24 30 205729
29 14 58885
20 7 164074
30 13 160270
25 20 156567
16 31 56385
12 21 211490
2 21 167252
17 8 187112
11 28 128995
2 14 90212
11 18 164513
8 28 101916
5 4 53913
29 24 150041
31 17 190985
21 29 167305
13 31 134287
16 15 377297
10 30 121512
6 25 195111
19 26 72779
9 26 88575
4 16 70378
13 18 96690
25 18 85454
1 6 142742
30 21 184704
17 24 221106
15 27 296074
2 29 123140
18 6 137209
4 10 51189
29 17 151687
12 27 135621
13 1 90056
21 18 139846
29 28 60342
20 8 112777
7 14 214999
13 20 167803
2 6 158529
15 31 396531
5 31 143525
29 20 90267
29 23 30332
31 1 146701
19 12 155589
27 18 100011
2 3 179017
11 19 178595
15 14 298446
27 2 87840
14 31 102829
27 16 81223
9 16 182734
50 50
38 49 450782
45 46 541725
48 24 325509
9 43 512224
24 7 366686
36 29 106206
37 9 267632
38 45 122800
46 27 915814
2 25 178777
21 42 572157
2 40 532567
29 3 631115
49 10 881234
48 15 781245
45 36 95540
49 50 581310
1 11 847594
32 50 875433
20 7 559697
42 7 663093
31 35 393185
20 18 415833
20 21 322561
25 21 353640
2 24 215297
46 50 685146
44 35 619306
14 15 380856
46 47 403366
48 19 735308
38 29 112134
12 35 888798
26 18 202751
26 11 307841
50 27 808876
11 33 665147
47 50 590474
23 7 381851
6 41 381950
3 7 907092
33 47 698560
21 14 350288
4 6 277045
11 47 714799
40 17 694206
44 50 656673
10 23 775833
48 30 424316
45 42 534318
12 13
2 8 648917
1 11 113654
12 5 252772
4 5 465875
11 8 889417
9 8 426668
8 1 775763
11 12 846729
1 5 707611
9 1 788313
5 7 953486
6 7 637442
5 9 962164
43 800
10 26 79644
36 35 157883
24 12 192288
10 38 48614
3 35 116458
17 30 150789
1 27 108234
17 37 58902
36 15 57985
6 41 31454
9 29 81025
27 41 54334
16 30 103726
10 22 28740
17 32 94905
36 32 126735
29 36 55283
35 27 114657
24 31 196809
30 3 163708
21 7 113288
43 23 121290
43 39 125239
2 5 44351
1 21 147299
2 32 90574
9 19 99878
33 2 16803
16 36 132734
23 6 133150
1 33 82123
29 10 71136
13 8 112923
11 22 108675
30 33 134589
39 25 132961
1 25 110913
6 22 3914
37 16 117557
20 42 116379
27 32 119279
3 19 114666
7 17 73645
2 27 62332
13 39 109954
21 26 6016
24 20 162345
41 8 97396
15 11 97703
41 4 33676
34 4 90029
14 32 155868
17 23 127232
20 21 167533
9 7 70690
22 18 111000
8 31 151499
24 13 158233
19 18 142749
2 4 27732
42 41 17969
11 27 127641
33 5 56546
7 29 100233
31 28 65507
2 19 61173
1 19 97166
24 2 127042
42 28 108722
9 24 213545
34 32 145939
34 16 151929
33 32 73771
27 6 68136
21 13 94822
28 30 167843
29 4 53950
34 30 109952
39 36 163039
29 33 73334
38 25 77661
23 20 128555
6 4 47478
7 23 83437
36 10 50766
5 18 141004
5 17 65061
2 15 63042
20 8 185634
26 14 163939
20 12 142195
13 38 136097
24 6 161865
6 19 80919
35 39 30204
16 6 57133
25 20 131147
23 22 137064
30 15 148733
12 22 50891
33 4 24850
15 22 53056
6 28 129442
21 28 110881
35 18 120147
25 32 113211
43 16 94925
7 11 141906
10 14 84295
6 30 148878
35 30 121459
5 32 130317
28 17 85708
6 29 95962
16 1 116628
4 18 109308
13 27 143384
8 21 90873
27 3 110158
6 3 41995
33 24 139237
33 43 15164
32 8 167698
3 32 93138
16 42 94260
17 18 105564
5 23 162672
10 41 11024
1 14 135967
20 2 118683
23 4 130976
34 1 40901
7 37 97569
8 27 139435
2 8 81732
22 32 55057
26 4 94101
15 42 62068
24 34 172833
37 33 37821
17 34 88878
12 10 71803
32 30 200021
15 37 107676
12 36 122569
37 30 172385
31 21 133398
13 40 154515
28 32 134890
25 40 96079
37 3 102419
21 35 145644
39 15 144417
43 20 117044
4 25 51699
2 35 121722
26 35 151660
24 30 134032
14 42 96596
7 34 64154
42 11 91275
41 11 73307
39 29 169918
34 14 95066
23 29 179460
22 24 165779
4 7 77389
25 28 133663
23 24 152573
31 17 89251
31 27 113653
11 35 187052
15 25 87009
15 40 133206
19 43 59534
3 41 73449
11 20 188409
15 29 109455
37 40 94435
25 34 73036
39 23 220597
29 2 64202
2 9 91111
36 2 65371
26 37 114281
23 38 151567
10 24 137039
19 42 60199
31 26 139414
12 1 106472
6 8 116555
7 18 67922
27 39 84475
41 37 28970
21 39 115462
7 38 68130
41 31 76979
38 37 88608
41 14 90923
32 35 133434
30 39 151641
18 9 47761
3 4 76714
4 36 73418
5 19 102246
20 3 162560
5 30 119940
21 27 121334
19 7 110830
1 2 86946
35 31 173064
32 41 82597
43 17 22349
26 5 25296
8 12 146978
42 33 14499
30 14 84456
18 32 158229
43 31 71406
19 40 114930
27 14 127605
17 24 147752
43 34 68943
8 37 126366
41 2 15664
29 21 73343
27 43 60672
6 12 46977
19 16 138052
22 41 35368
35 40 125788
32 11 155904
26 24 107987
6 42 37127
33 16 79761
27 22 72068
25 21 36386
11 12 151738
28 22 133367
7 5 94008
17 38 29706
34 37 109964
3 14 146720
41 33 8826
17 40 77745
4 37 62646
18 29 128784
22 33 26542
23 31 178667
26 38 120063
35 24 237724
31 30 199846
43 22 41706
41 30 143415
12 34 141773
42 21 61327
31 12 132046
20 14 112769
36 31 121129
21 10 73628
29 26 79359
19 31 114030
4 30 154533
9 25 113748
27 28 152322
36 43 63732
3 22 38101
18 26 166300
16 2 96564
24 1 210710
29 28 132378
39 11 192208
23 42 120625
31 22 94687
5 22 83088
10 28 104616
39 37 147895
13 17 106391
20 36 119089
17 11 103239
39 1 146942
21 9 150134
12 23 180127
19 13 143576
12 2 86408
30 25 102834
23 33 110522
32 23 184293
30 40 110211
40 6 79267
34 39 182243
1 9 85845
12 40 126244
8 17 102442
17 6 43734
20 10 104078
38 35 155731
19 39 168366
31 4 92995
10 31 70343
7 16 146221
34 35 174859
31 18 152603
36 26 130410
7 43 51296
9 6 101332
19 22 84833
12 28 176419
25 23 145566
28 38 71219
42 30 127775
16 10 81959
23 14 153720
23 21 181952
20 1 179166
3 25 101984
17 4 3744
17 35 126025
38 8 132148
5 10 54348
19 29 94906
19 34 126063
29 8 91444
12 30 113882
25 5 17106
36 41 61790
12 29 129448
40 26 138481
13 30 44398
14 43 97261
42 39 124574
33 40 56639
24 4 151496
14 9 50122
34 26 115438
15 33 76567
42 12 84104
9 5 130854
29 17 57694
18 3 146461
17 14 103203
37 28 144610
28 16 186575
7 41 68599
35 20 93146
18 42 98957
42 1 85972
12 26 134893
34 15 73376
1 38 92664
20 26 173549
16 31 121890
3 31 132768
4 11 106983
1 28 137200
29 11 153173
43 15 61403
43 10 12970
11 26 158618
25 31 97012
12 27 115113
2 26 69647
38 5 94767
33 14 82097
12 35 70652
18 21 160284
17 2 23988
37 31 105941
26 30 145236
18 39 89965
38 29 87400
40 39 95606
36 23 128387
34 29 36079
7 40 123099
43 40 71803
13 33 97876
2 43 1639
22 14 108639
6 36 75592
42 35 119418
25 12 92491
34 21 109422
18 41 93284
16 20 132039
5 34 90142
17 39 131181
1 6 59495
23 18 151359
37 11 102277
37 5 88985
41 26 85311
1 26 152087
9 30 116488
5 39 134742
4 21 88085
38 27 96320
39 12 40470
11 10 84331
23 13 144664
33 12 69605
32 38 124583
32 40 130410
14 11 164230
34 27 117676
40 16 136400
12 4 94455
39 24 207542
26 22 108393
12 13 69484
7 8 131389
40 3 121262
38 39 160887
23 37 148318
14 8 176024
33 6 22628
29 3 94480
40 18 141097
11 31 150278
24 36 187805
6 2 39431
23 35 215441
34 36 19204
7 1 105055
14 37 119893
28 18 99116
37 19 96087
24 19 184937
17 20 122986
24 42 124738
37 36 90760
26 42 67343
33 28 106814
30 2 130079
9 16 158465
37 20 144072
20 40 81898
26 23 187968
1 32 110649
25 17 47955
25 29 36957
26 28 104865
31 32 69383
24 38 177458
19 41 67117
16 27 125269
14 39 87624
27 30 121342
19 15 120937
25 10 37242
38 36 72046
38 20 152692
11 40 138772
8 39 154096
29 1 76980
19 4 40929
18 30 82115
32 10 75969
35 22 78377
41 20 115102
32 9 152475
8 15 141496
20 6 120565
27 5 102054
33 31 68145
33 20 106276
43 11 90610
19 11 140424
35 10 107117
14 7 70283
28 11 188947
33 25 39440
42 43 665
9 40 135343
16 15 114103
3 36 72960
20 30 28313
39 28 189081
29 30 139798
10 39 112273
39 33 110075
38 3 110172
15 20 177046
7 27 111968
43 29 62563
8 42 79428
12 14 107179
13 7 135338
36 1 60105
10 3 66821
42 38 52720
1 4 59214
19 27 103799
20 31 174421
33 7 66460
43 24 125403
8 3 156471
18 37 122254
36 7 44950
33 8 93927
14 40 138736
11 34 141129
42 5 42047
17 42 23014
25 6 62068
31 6 90773
4 42 26758
1 43 85307
3 16 99128
22 2 43345
23 8 200053
8 43 80093
39 31 172516
11 16 161894
3 23 175145
27 9 124212
25 43 25606
32 37 111567
28 4 89452
27 17 66614
15 38 113458
19 38 66891
30 23 100242
28 34 96299
21 40 132465
1 18 133606
5 31 114118
14 31 150242
13 3 158456
34 9 44944
36 33 52964
8 25 54505
38 43 52055
7 32 140231
15 24 186806
32 4 98621
17 36 69674
13 31 155448
17 1 62958
40 31 124784
38 9 46306
3 39 129442
6 26 104470
2 25 27245
21 15 123395
6 7 89088
5 15 104115
10 33 2198
43 9 89472
7 25 76902
24 32 213008
22 1 55581
33 17 21106
2 21 63631
25 42 24941
21 38 114047
29 14 131145
42 34 69608
11 25 116216
21 5 19280
18 16 114974
4 8 106186
17 9 76012
2 10 14605
43 32 88935
41 39 118901
2 14 98900
28 13 192099
22 16 61047
27 25 84948
21 3 138370
27 42 60007
4 27 70358
24 16 182132
43 41 17303
18 33 84458
17 22 47648
26 32 155613
14 13 128854
15 4 87496
35 14 117786
36 5 105114
12 37 107401
9 15 83725
21 24 101971
34 18 92705
24 11 216013
28 7 122045
21 22 102368
28 24 212852
27 10 47706
3 9 98700
12 9 148309
1 10 81866
25 14 121537
10 30 132391
41 21 79295
33 21 75826
40 4 81489
7 12 136065
19 21 121526
37 42 46938
33 27 45508
34 38 90374
27 37 83304
8 35 184278
5 35 161465
28 23 205482
16 38 130573
25 26 42402
16 39 50626
14 4 106947
39 7 157887
11 9 160837
8 24 154284
35 16 80808
3 11 82728
35 13 140136
3 26 134587
41 5 60015
17 15 83752
43 37 46273
13 5 75542
5 11 133322
11 13 174675
43 21 61992
2 40 73442
17 12 90734
28 2 109696
1 31 150268
8 16 136822
38 30 162794
36 25 88008
14 18 2361
40 1 119365
39 6 87447
1 23 188492
14 38 96428
21 17 84350
13 18 126493
10 42 12301
12 16 10156
6 21 98454
13 2 85681
25 19 85142
22 38 77354
36 42 63094
19 26 127542
12 41 78431
22 30 152792
15 26 129411
34 20 138265
9 31 116862
6 18 107086
41 28 115640
3 43 76378
37 22 64338
16 41 88587
13 15 145445
2 39 126878
30 11 216722
23 10 108324
20 19 160171
40 22 83181
5 1 128019
36 40 109603
26 17 90357
11 21 152602
13 29 95393
24 18 216127
33 11 82133
9 33 78704
19 10 56093
21 37 108265
10 40 58837
7 42 51961
13 42 83377
19 8 139627
2 31 69767
15 32 108113
43 13 84042
15 1 32475
25 35 144359
23 9 154127
26 33 81842
7 30 135698
7 2 52935
36 21 124394
17 10 18908
18 20 110408
35 7 171379
24 37 171676
6 5 79184
41 13 101345
30 19 187974
18 27 129966
24 14 218488
15 18 131486
39 9 137726
14 6 104725
41 35 113745
12 5 109597
5 24 82691
35 29 178253
8 34 127523
16 29 119292
21 32 149597
32 6 51143
17 16 100867
4 22 51392
18 38 94067
18 11 166591
35 19 162918
26 39 121478
30 21 139220
43 35 120083
9 13 160886
36 9 25740
7 31 122702
19 14 140388
32 13 167604
18 8 178388
30 36 90748
1 8 165400
22 7 93002
37 6 60424
34 40 128807
38 11 132974
17 19 37185
27 23 156030
37 29 108836
40 5 113185
25 16 82335
9 26 156150
14 28 101477
23 40 167161
37 2 44645
9 10 76506
43 28 108057
19 33 58291
19 23 164417
14 21 157923
28 35 211440
40 29 129973
29 32 147105
29 5 54063
23 34 147591
13 22 120375
6 11 104761
6 34 94796
12 32 98120
41 1 90949
38 12 120417
3 28 150055
43 5 42730
42 22 41041
43 26 68008
31 34 140313
6 10 24826
8 28 188150
29 41 79866
25 22 65982
22 29 99876
15 14 133847
26 27 127350
30 8 157321
5 3 119090
4 16 104611
18 36 73501
1 30 150853
2 23 122929
12 18 104818
12 15 103947
27 29 118842
20 9 144801
9 35 167908
17 41 29932
40 38 107451
2 42 2304
20 4 126730
24 40 184633
15 28 135081
3 17 80483
34 13 131472
23 11 176342
9 28 51355
20 5 148253
36 8 142495
18 25 123898
7 15 102935
31 15 132809
3 42 77043
35 37 142715
16 26 124737
27 20 93029
7 3 117910
3 2 78017
28 20 196156
38 33 50812
1 37 119919
9 19
4 8 574209
3 5 570051
5 4 606835
5 7 998358
3 1 97418
8 9 415878
5 9 358109
3 2 308933
1 9 309360
8 5 773987
7 2 743615
3 9 211942
5 1 576801
1 6 602809
8 7 826120
6 4 818725
9 6 660394
5 2 365286
2 6 814298
16 98
11 2 533925
9 16 548595
2 7 277583
12 4 163563
15 3 457588
4 1 259265
2 15 460795
8 11 540048
10 7 369640
11 10 346223
2 4 391105
12 13 377518
5 7 443312
16 13 398779
14 12 423456
14 15 368230
11 4 304424
1 14 557805
12 1 317546
3 14 238769
6 11 430046
9 7 302385
15 7 335221
12 16 446678
16 1 584746
9 2 247977
5 12 195436
3 1 549132
14 4 298540
13 4 270394
8 10 193825
10 4 41799
14 13 261138
2 16 796590
11 3 373207
9 12 306691
3 12 465184
13 7 129642
4 15 69690
11 15 234734
11 14 134462
8 7 319937
12 6 37941
6 16 484619
9 15 212818
11 9 388744
12 10 121764
13 8 449579
2 8 597520
5 8 267497
3 9 531026
8 12 72061
10 9 184927
3 6 427243
13 10 312193
14 9 423995
12 11 467987
11 16 372519
1 11 494208
10 3 346099
8 3 537245
11 13 126700
7 6 285817
3 16 368592
14 16 238081
1 6 355487
2 12 525463
9 4 143128
11 5 326204
7 16 528421
13 1 378586
2 1 492782
1 15 259474
15 16 582489
4 7 400036
15 13 340084
10 2 418457
4 5 283117
13 9 413522
7 14 390780
10 14 340339
9 8 378752
8 14 495536
10 5 241318
5 15 352807
14 2 668363
10 15 111489
5 9 426245
8 15 305314
16 10 554607
3 13 499907
9 6 268750
6 10 83823
3 5 269748
2 13 407225
5 2 659775
4 8 235624
1 9 244781
18 91
4 9 511000
1 14 187353
7 2 399718
12 1 172390
6 5 53801
9 15 117062
13 11 317122
18 2 333582
5 16 82367
1 4 548105
7 5 143096
1 11 206112
15 17 195517
4 14 385350
14 2 320339
14 5 41551
3 6 192316
6 9 154191
11 10 89993
15 4 532656
17 3 261308
12 16 27838
8 10 126556
16 1 168803
9 2 172523
18 7 66136
16 2 310561
16 4 456330
7 11 209834
1 13 236407
7 17 312907
2 4 683523
3 15 292506
9 14 196468
10 4 456584
17 4 596712
6 15 100190
7 3 367715
10 1 116119
8 6 102438
1 6 92001
8 2 245150
3 18 301579
14 13 311484
7 8 299335
5 2 361890
5 13 287290
3 9 333228
10 14 71234
9 11 175347
11 14 146763
5 9 196412
18 8 233199
3 5 246117
8 1 10437
2 13 471120
10 18 106643
12 15 156594
8 15 65309
13 17 377052
13 7 259250
3 12 223028
6 12 104640
15 2 289585
8 9 72627
7 16 172525
11 2 347870
7 14 101545
12 5 86212
2 12 282723
18 1 222762
13 6 281725
4 11 493639
11 3 157881
17 18 246771
3 13 474041
5 17 270731
5 4 426901
16 3 195190
4 12 484168
